Item Name,Item Color and Size,Item Sellout time
Supreme®/Knoll® Wassily® Chair,Leopard - N/A,5.7
Polartec® Half Zip Hooded Sweatshirt,Navy - Small,7.9
Polartec® Half Zip Hooded Sweatshirt,Black - Small,8.5
Polartec® Half Zip Hooded Sweatshirt,Red - Small,12.6
Polartec® Half Zip Hooded Sweatshirt,Navy - XLarge,14.3
Polartec® Half Zip Hooded Sweatshirt,White - Small,25.9
Polartec® Half Zip Hooded Sweatshirt,Woodland Camo - Small,34.0
Supreme/dead prez Quilted Work Jacket,Dark Green - Small,52.5
Micro Stripe Mock Neck,Bright Yellow - Small,59.0
Polartec® Half Zip Hooded Sweatshirt,Navy - Large,83.1
Polartec® Half Zip Hooded Sweatshirt,Navy - Medium,115.0
Polartec® Half Zip Hooded Sweatshirt,Black - XLarge,136.7
