Item Name,Item Color and Size,Item Sellout time
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,White - Medium,18.6
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Black - Small,18.6
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Red - Small,21.4
Supreme®/Nike® Leather Anorak,White - Small,26.4
Scatter Text Crewneck,Navy - Large,39.3
Scatter Text Crewneck,Navy - XLarge,39.3
Scatter Text Crewneck,Navy - Medium,46.3
Supreme®/Nike® Leather Baseball Jersey,Red - Small,47.1
Supreme®/Nike® Leather Baseball Jersey,White - Large,47.1
Supreme®/Nike® Leather Baseball Jersey,White - XLarge,47.1
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Black - XLarge,51.1
Supreme®/Nike® Leather Anorak,Red - Small,68.3
Supreme®/Nike® Leather Baseball Jersey,White - Medium,84.0
Supreme®/Nike® Leather Duffle Bag,White - N/A,87.5
Mirrored Logo Hooded Sweatshirt,Natural - Small,123.9
Faux Fur Ushanka Hat,Black - M/L,125.2
Faux Fur Ushanka Hat,Burgundy - M/L,151.4
Faux Fur Ushanka Hat,Black - S/M,151.4
Supreme®/Nike® Leather Baseball Jersey,Black - Small,151.5
Scatter Text Crewneck,Black - Medium,151.6
Scatter Text Crewneck,Black - Large,151.6
Scatter Text Crewneck,Black - XLarge,151.6
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Red - XLarge,151.9
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Black - Large,151.9
Scatter Text Crewneck,Red - XLarge,160.6
Supreme®/Nike® Leather Appliqué Hooded Sweatshirt,Black - Medium,162.6
Quilted Plaid Zip Up Shirt,Black - Small,163.5
Faux Fur Ushanka Hat,Burgundy - S/M,177.0
