Item Name,Item Color and Size,Item Sellout time
Bandana Box Logo Tee,Yellow - Small,1
Bandana Box Logo Tee,Light Pink - Small,2
Bandana Box Logo Tee,Brown - Small,3
Bandana Box Logo Tee,Red - Small,4
Bandana Box Logo Tee,White - Small,5
Bandana Box Logo Tee,Heather Grey - Small,6
Bandana Box Logo Tee,Light Pink - XLarge,7
Bandana Box Logo Tee,Navy - Small,8
Bandana Box Logo Tee,Black - Small,9
Bandana Box Logo Tee,Brown - XLarge,10
Bandana Box Logo Tee,Yellow - XLarge,11
Bandana Box Logo Tee,Light Pink - Large,12
Bandana Box Logo Tee,Red - XLarge,13
Bite Tee,Light Purple - Medium,14
Bandana Box Logo Tee,Brown - Large,15
Bandana Box Logo Tee,Navy - XLarge,16
Bandana Box Logo Tee,Black - XLarge,17
Bandana Box Logo Tee,Red - Large,18
Bandana Box Logo Tee,Light Pink - Medium,19
Bandana Box Logo Tee,Heather Grey - XLarge,20
