Item Name,Item Color and Size,Item Sellout time
Supreme®/Comme des Garçons SHIRT® Sweater,Tan - Small,24.6
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,Black - Small,38.2
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,White - Small,39.5
Supreme®/Comme des Garçons SHIRT® Sweater,Red - Small,41.3
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,White - Small,43.7
Supreme®/Comme des Garçons SHIRT® Sweater,Black - Small,43.8
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,Black - Small,49.0
Supreme®/Comme des Garçons SHIRT® Sweater,Tan - Medium,52.2
Supreme®/Comme des Garçons SHIRT® Sweater,Tan - XLarge,53.2
Supreme®/Comme des Garçons SHIRT® Sweater,Tan - Large,55.6
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,Black - XLarge,58.3
Connect Crewneck Sweatshirt,Natural - Small,63.7
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,Black - Large,66.1
Supreme®/Comme des Garçons SHIRT® Sweater,Black - Large,68.3
Supreme®/Comme des Garçons SHIRT® Sweater,Black - XLarge,68.3
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,White - Large,71.4
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,White - XLarge,71.4
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,White - Medium,72.8
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Hooded Sweatshirt,Black - Medium,73.3
Supreme®/Comme des Garçons SHIRT® Sweater,Red - XLarge,74.8
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,Black - XLarge,85.5
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,Black - Large,85.6
Connect Crewneck Sweatshirt,Mustard - Small,85.6
Supreme®/Comme des Garçons SHIRT® Sweater,Red - Large,86.1
Supreme®/Comme des Garçons SHIRT® Schott® Painted Perfecto Leather Jacket,Black - Small,87.0
Supreme®/Comme des Garçons SHIRT® Sweater,Black - Medium,87.0
Supreme®/Comme des Garçons SHIRT® Sweater,Red - Medium,90.1
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,White - Large,91.4
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,White - XLarge,92.2
Connect Crewneck Sweatshirt,Rust - Small,93.4
Supreme®/Comme des Garçons SHIRT® <br>Split Box Logo Tee,Black - Medium,93.4
Supreme®/Comme des Garçons SHIRT® Schott® Painted Perfecto Leather Jacket,Black - XLarge,106.2
Supreme®/Comme des Garçons SHIRT® <br>Wool Overcoat,Black - Small,106.8
Supreme®/Comme des Garçons SHIRT® Graphic S/S Shirt,Blue Stripe - Small,116.3
Male Anatomy Model,Clear - N/A,128.8
Supreme®/Comme des Garçons SHIRT® Schott® Painted Perfecto Leather Jacket,Black - Medium,130.2
Supreme®/Comme des Garçons SHIRT® Patchwork Button Up Shirt,Multicolor - Small,135.5
Connect Crewneck Sweatshirt,Navy - Small,135.9
Paneled L/S Top,Woodland Camo - Small,150.5
Connect Crewneck Sweatshirt,Black - Small,168.7
Supreme®/Comme des Garçons SHIRT® Schott® Painted Perfecto Leather Jacket,Black - Large,180.3
