Item Name,Item Color and Size,Item Sellout time
Contrast Zip Up Hooded Sweatshirt,Dark Green - Small,44.1
Warm Up Pant,Black - Medium,44.1
Velour Warm Up Short,Orange - Small,44.9
Warm Up Pant,Light Grey - Small,45.6
Court Half Zip Pullover,White - Medium,48.6
Warm Up Pant,Pale Yellow - XLarge,50.0
Monogram Football Jersey,Dark Green - Small,50.2
Velour Warm Up Short,Light Blue - Large,50.7
Gradient Arc Top,Red - Medium,50.7
Warm Up Pant,Olive - Medium,50.7
Warm Up Pant,Orange - Small,50.7
Warm Up Pant,Olive - XLarge,51.4
Yoke Piping L/S Top,Sage - Small,52.3
Warm Up Pant,Red - Large,52.9
Contrast Crewneck,Black - Small,53.3
Monogram Football Jersey,Brown - Small,53.4
Monogram Football Jersey,Columbia Blue - Small,53.4
Patches Denim Trucker Jacket,Black - XLarge,53.7
Contrast Crewneck,Dark Green - Large,54.8
Warm Up Pant,Purple - Small,55.1
Patches Denim Trucker Jacket,Black - Large,55.8
Monogram Football Jersey,Red - Small,56.2
Velour Warm Up Short,Light Blue - XLarge,56.4
Contrast Zip Up Hooded Sweatshirt,Heather Grey - Small,57.3
Contrast Crewneck,Dark Green - Medium,57.7
Gradient Arc Top,Peach - Medium,58.1
Warm Up Pant,Red - XLarge,58.8
Contrast Crewneck,Heather Grey - Medium,59.2
Velour Warm Up Short,Light Blue - Medium,59.2
Contrast Crewneck,Dark Green - XLarge,60.7
Gradient Arc Top,Dark Yellow - Medium,61.0
Gradient Arc Top,Red - XLarge,61.7
Velour Warm Up Short,Lime - Large,62.1
Velour Warm Up Short,Orange - Large,63.6
Warm Up Pant,Black - Large,64.6
Warm Up Pant,Olive - Large,65.4
Court Half Zip Pullover,Magenta - Large,65.5
Court Half Zip Pullover,White - XLarge,65.5
Court Half Zip Pullover,White - Large,66.9
Velour Warm Up Short,Black - Small,67.2
Gradient Arc Top,Red - Large,67.5
Astro Sunglasses,Clear Light Blue - N/A,68.3
Velour Warm Up Short,Lime - Medium,69.3
Warm Up Pant,Black - XLarge,70.5
Gradient Arc Top,Peach - XLarge,72.6
Gradient Arc Top,White - Medium,75.4
Contrast Crewneck,Heather Grey - Large,77.3
Gradient Arc Top,Navy - Medium,77.6
Velour Warm Up Short,Orange - Medium,80.1
Gradient Arc Top,Dark Yellow - Large,80.5
Warm Up Pant,Pale Yellow - Medium,81.7
Gradient Arc Top,Peach - Large,82.7
Warm Up Pant,Navy - Medium,83.1
Monogram Short,Columbia Blue - Small,85.1
Warm Up Pant,Orange - Medium,86.0
Contrast Crewneck,Heather Grey - XLarge,89.1
Gradient Arc Top,Heather Grey - Medium,93.3
Warm Up Pant,Light Grey - Medium,93.3
Tiger Stripe Rayon Shirt,Teal - Small,97.5
Contrast Zip Up Hooded Sweatshirt,Light Brown - Small,100.8
Warm Up Pant,Orange - Large,105.8
Gradient Arc Top,Black - Medium,107.2
Warm Up Pant,Navy - Large,108.0
Monogram Short,Red - Small,108.5
Gradient Arc Top,Navy - XLarge,108.7
Velour Warm Up Short,Orange - XLarge,111.1
Velour Warm Up Short,Lime - XLarge,112.5
Gradient Arc Top,Black - XLarge,113.1
Monogram Short,Brown - Small,114.8
Monogram Short,Brown - XLarge,114.8
Yoke Piping L/S Top,Navy - Small,119.3
Warm Up Pant,Light Grey - Large,119.7
Gradient Arc Top,Navy - Large,119.7
S/S Oxford Shirt,Teal - Small,120.0
Gradient Arc Top,Heather Grey - Large,121.2
Warm Up Pant,Pale Yellow - Large,122.3
Velour Warm Up Short,Black - Medium,122.6
S/S Oxford Shirt,Pink - Small,124.8
Warm Up Pant,Navy - XLarge,126.9
Astro Sunglasses,Clear Red - N/A,128.8
Gradient Arc Top,White - Large,129.2
Warm Up Pant,Light Grey - XLarge,129.8
Gradient Arc Top,Teal - Medium,132.1
Warm Up Pant,Purple - Medium,133.5
Gradient Arc Top,Heather Grey - XLarge,133.6
S/S Oxford Shirt,Peach - Small,135.2
Contrast Zip Up Hooded Sweatshirt,Black - Small,136.2
Contrast Crewneck,Light Brown - Medium,136.3
Contrast Crewneck,Red - Medium,136.3
Plaza Sunglasses,Black - N/A,142.3
Gradient Arc Top,Black - Large,143.3
Warm Up Pant,Orange - XLarge,145.5
Gradient Arc Top,Teal - XLarge,150.0
Astro Sunglasses,White - N/A,154.4
Gradient Arc Top,White - XLarge,155.3
Monogram Short,Columbia Blue - Medium,157.0
Velour Warm Up Short,Black - Large,157.1
Chicken Dinner Plate Ashtray,White - N/A,162.1
Gradient Arc Top,Teal - Large,162.2
Warm Up Pant,Purple - Large,163.9
Contrast Crewneck,Light Brown - Large,164.1
Monogram Short,Columbia Blue - Large,166.5
Monogram Box Logo New Era®,Red - 8,169.5
