Item Name,Item Color and Size,Item Sellout time
Dragon Rayon Shirt,Black - Small,3.1
Sleeve Logo Sideline Parka,Red - Small,3.8
Leather ID Holder + Wallet,Red - N/A,6.9
The Killer L/S Tee,Olive - Small,7.1
The Killer Trust Tee,White - Small,7.5
The Killer Trust Tee,Black - Small,8.0
The Killer L/S Tee,Pale Yellow - Small,8.3
The Killer L/S Tee,Black - Small,13.8
Sleeve Logo Sideline Parka,Black - Small,15.3
The Killer Hooded Sweatshirt,Black - Small,15.4
The Killer Hooded Sweatshirt,Red - Small,15.9
The Killer Trust Tee,Heather Grey - Small,16.6
The Killer Trust Tee,Red - Small,17.1
Dragon Rayon Shirt,Red - Small,17.4
The Killer Trust Tee,Black - XLarge,17.4
Supreme®/Champion® 3D Metallic Crewneck,Brick Red - Small,18.5
The Killer Hooded Sweatshirt,White - Small,20.5
The Killer Trust Tee,White - XLarge,20.8
The Killer Trust Tee,Pale Yellow - Small,21.8
The Killer Trust Tee,Black - Medium,22.1
Sleeve Logo Sideline Parka,Teal - Small,24.2
The Killer Trust Tee,Black - Large,25.5
Leather ID Holder + Wallet,Woodland Camo - N/A,27.9
The Killer Trust Tee,White - Medium,28.5
The Killer Trust Tee,White - Large,30.5
The Killer Trust Tee,Olive - Small,31.5
The Killer Trust Tee,Navy - Small,32.5
The Killer L/S Tee,White - Small,34.4
The Killer Hooded Sweatshirt,Heather Grey - Small,34.7
The Killer L/S Tee,Red - Small,37.0
The Killer Hooded Sweatshirt,Navy - Small,37.6
Leather ID Holder + Wallet,Black - N/A,39.3
The Killer Trust Tee,Heather Grey - XLarge,40.1
Supreme®/Champion® 3D Metallic Crewneck,Tan - Small,41.1
The Killer Hooded Sweatshirt,Red - XLarge,43.3
The Killer Hooded Sweatshirt,Red - Medium,44.8
The Killer Skateboard,Multicolor - 8.5,46.8
The Killer Trust Tee,Heather Grey - Medium,49.2
Leopard Panel Half Zip Sweatshirt,White - Small,52.1
The Killer L/S Tee,Navy - Small,53.7
The Killer Trust Tee,Red - XLarge,54.4
The Killer Trust Tee,Navy - XLarge,56.4
The Killer Trust Tee,Heather Grey - Large,57.4
The Killer L/S Tee,Heather Grey - Small,57.8
The Killer Hooded Sweatshirt,Red - Large,58.7
The Killer Hooded Sweatshirt,Light Olive - Small,58.7
The Killer Trust Tee,Olive - XLarge,60.6
The Killer Trust Tee,Red - Medium,60.6
The Killer Hooded Sweatshirt,Black - XLarge,63.2
The Killer Trust Tee,Pale Yellow - XLarge,63.6
The Killer Trust Tee,Pale Yellow - Medium,65.1
The Killer Trust Tee,Navy - Medium,65.1
The Killer L/S Tee,Black - XLarge,65.2
Classic Stripe Beanie,Red - N/A,69.5
Dragon Rayon Shirt,Black - XLarge,69.8
The Killer L/S Tee,Black - Medium,69.8
The Killer Trust Tee,Olive - Medium,76.2
The Killer Trust Tee,Olive - Large,76.2
The Killer Trust Tee,Pale Yellow - Large,76.2
The Killer Trust Tee,Navy - Large,76.2
The Killer L/S Tee,Black - Large,77.1
The Killer Hooded Sweatshirt,Black - Medium,77.5
The Killer Trust Tee,Red - Large,79.3
The Killer Hooded Sweatshirt,Black - Large,83.7
Supreme®/Champion® 3D Metallic Crewneck,Navy - Small,84.1
Striped Rib Logo L/S Top,Natural - Small,90.8
The Killer M-65 Jacket,Black - Small,94.6
Supreme®/Champion® 3D Metallic Crewneck,Black - Small,96.8
The Killer Hooded Sweatshirt,White - Medium,99.2
Supreme®/Champion® 3D Metallic Crewneck,Ash Grey - Small,102.7
Supreme®/Champion® 3D Metallic Crewneck,Olive - Small,116.6
Leopard Panel Half Zip Sweatshirt,Cardinal - Small,130.0
The Killer Hooded Sweatshirt,Light Olive - XLarge,134.2
The Killer Hooded Sweatshirt,Heather Grey - Medium,134.2
The Killer M-65 Jacket,Olive - Small,135.5
The Killer L/S Tee,Red - XLarge,135.9
The Killer Hooded Sweatshirt,White - Large,136.6
The Killer L/S Tee,White - Medium,146.6
The Killer L/S Tee,White - XLarge,146.6
The Killer Hooded Sweatshirt,Navy - XLarge,148.7
The Killer Hooded Sweatshirt,White - XLarge,148.7
The Killer Hooded Sweatshirt,Navy - Medium,150.0
Dragon Rayon Shirt,Black - Medium,150.0
The Killer L/S Tee,Navy - Medium,160.4
The Killer L/S Tee,Pale Yellow - XLarge,160.4
The Killer L/S Tee,Navy - XLarge,163.6
The Killer Hooded Sweatshirt,Light Olive - Medium,164.2
The Killer Hooded Sweatshirt,Heather Grey - XLarge,164.2
Supreme®/Champion® 3D Metallic Crewneck,Bright Purple - Small,175.4
Fleece Pullcord Camp Cap,Navy - N/A,178.7
