Item Name,Item Color and Size,Item Sellout time
Cat in the Hat Tee,Navy - Small,6.7
GORE-TEX 700-Fill Down Parka,Black - Small,8.6
Cat in the Hat Tee,Heather Grey - Small,9.4
Cat in the Hat Tee,Olive - Small,9.4
Cat in the Hat Tee,Black - Small,10.8
Marvin Gaye Tee,Clay - Small,12.5
GORE-TEX 700-Fill Down Parka,Lime - Small,14.6
Cat in the Hat Tee,White - Small,15.6
Cat in the Hat Tee,Purple - Small,18.6
Marvin Gaye Tee,Black - Small,20.5
Cat in the Hat Tee,Red - Small,20.8
Smile Tee,Yellow - Small,21.7
Marvin Gaye Hooded Sweatshirt,Black - Small,24.9
GORE-TEX Taped Seam Trooper,Black - N/A,27.1
Cat in the Hat Tee,Navy - Medium,27.2
Marvin Gaye Tee,Red - Small,29.2
Cat in the Hat Tee,Yellow - Small,31.3
Cat in the Hat Tee,Navy - Large,32.4
Cat in the Hat Tee,Navy - XLarge,34.5
Marvin Gaye Hooded Sweatshirt,Dark Green - Small,36.2
Marvin Gaye Tee,Purple - Small,37.4
Marvin Gaye Tee,White - Small,40.5
Bombay Tee,Black - Small,41.7
Smile Tee,Black - Small,42.1
Marvin Gaye Hooded Sweatshirt,Brown - Small,42.3
Marvin Gaye Tee,Navy - Small,44.2
Marvin Gaye Hooded Sweatshirt,Violet - Small,44.3
Snowflake Toggle Fleece Jacket,Tan - Small,46.5
Smile Tee,Purple - Small,50.1
Cat in the Hat Tee,Black - XLarge,50.4
Marvin Gaye Tee,Heather Grey - Small,50.9
GORE-TEX 700-Fill Down Parka,Black - Medium,52.0
Cat in the Hat Tee,Heather Grey - Medium,53.2
Luden's® Tee,Purple - Small,53.7
Cat in the Hat Tee,Black - Medium,53.9
GORE-TEX Taped Seam Trooper,Flower Print - N/A,54.0
Marvin Gaye Hooded Sweatshirt,Heather Grey - Small,54.9
Marvin Gaye Tee,Yellow - Small,57.8
Smile Tee,Clay - Small,57.8
Marvin Gaye Tee,Black - XLarge,59.6
GORE-TEX Taped Seam Trooper,Brown - N/A,63.2
GORE-TEX 700-Fill Down Parka,Black - XLarge,63.4
Cat in the Hat Tee,Heather Grey - XLarge,69.4
Santa Ornament,Red - N/A,70.4
GORE-TEX 700-Fill Down Parka,Lime - XLarge,70.5
Luden's® Tee,Black - Small,72.9
Cat in the Hat Tee,Black - Large,72.9
Cat in the Hat Tee,Heather Grey - Large,77.4
Smile Tee,Red - Small,79.1
Snowflake Toggle Fleece Jacket,Black - Small,80.2
Bombay Tee,Heather Grey - Small,81.0
Roses Corduroy Shirt,Blue - Small,81.5
Luden's® Tee,Royal - Small,82.4
GORE-TEX 700-Fill Down Parka,Black - Large,84.3
Bombay Tee,Red - Small,84.8
Cat in the Hat Tee,Olive - Medium,85.2
Smile Tee,Heather Grey - Small,87.6
Marvin Gaye Tee,Clay - XLarge,88.3
GORE-TEX 700-Fill Down Parka,Lime - Large,90.9
Luden's® Tee,Heather Grey - Small,90.9
Smile Tee,White - Small,90.9
Smile Tee,Yellow - Medium,94.1
GORE-TEX Taped Seam Trooper,Lime - N/A,94.7
Cat in the Hat Tee,Red - Medium,95.3
Cat in the Hat Tee,White - Medium,96.0
Bombay Tee,Navy - Small,96.9
Smile Tee,Yellow - XLarge,97.4
Luden's® Tee,White - Small,99.7
GORE-TEX 700-Fill Down Parka,Lime - Medium,104.3
Cat in the Hat Tee,Purple - Medium,104.8
GORE-TEX 700-Fill Down Parka,Brown - Small,106.1
Marvin Gaye Tee,Black - Large,106.8
Luden's® Beanie,Black - N/A,108.1
Smile Tee,Slate - Small,110.4
Smile Tee,Yellow - Large,111.1
Cat in the Hat Tee,Red - XLarge,112.4
Thermal Zip Up Sweatshirt,Mustard - Small,113.3
Cat in the Hat Tee,Olive - XLarge,113.5
Thermal Zip Up Sweatshirt,Cardinal - Small,114.8
Marvin Gaye Tee,Black - Medium,117.1
Cat in the Hat Tee,Olive - Large,119.6
Marvin Gaye Tee,Clay - Medium,121.0
Bombay Tee,White - Small,121.3
Luden's® Tee,Clay - Small,124.2
Roses Corduroy Shirt,Red - Small,124.7
Marvin Gaye Hooded Sweatshirt,Violet - XLarge,125.0
Luden's® Tee,Burgundy - Small,125.5
Cat in the Hat Tee,Red - Large,135.9
Marvin Gaye Tee,Clay - Large,138.5
Marvin Gaye Tee,Red - XLarge,142.0
Cat in the Hat Tee,White - Large,142.2
Cat in the Hat Tee,White - XLarge,144.6
Marvin Gaye Hooded Sweatshirt,Black - XLarge,151.1
Cat in the Hat Tee,Yellow - Medium,152.0
Cat in the Hat Tee,Purple - XLarge,154.6
Thermal Zip Up Sweatshirt,Navy - Small,156.5
Cat in the Hat Tee,Purple - Large,156.6
Marvin Gaye Tee,Heather Grey - XLarge,160.7
Luden's® Tee,Yellow - Small,162.0
Smile Tee,Black - XLarge,166.6
Motif L/S Top,Off-White - Small,166.6
Marvin Gaye Tee,Purple - XLarge,169.0
Thermal Zip Up Sweatshirt,Dusty Blue - Small,169.2
Marvin Gaye Tee,Navy - XLarge,172.3
