Item Name,Item Color and Size,Item Sellout time
Needle Punch Regular Jean,Washed Black - 30,49.5
Needle Punch Regular Jean,Washed Blue - 32,51.9
Needle Punch Regular Jean,Washed Blue - 38,57.8
Hardcore Printed Corduroy Shirt,Multicolor - XXLarge,61.1
Needle Punch Regular Jean,Washed Blue - 34,63.9
Plaid Flannel Shirt,Blue - XXLarge,67.5
Needle Punch Regular Jean,Washed Black - 38,107.6
Needle Punch Regular Jean,Washed Black - 34,127.5
Needle Punch Regular Jean,Washed Blue - 36,129.3
Supreme®/Koss PortaPro Headphones,Silver - OS,133.4
Plaid Flannel Shirt,Black - XXLarge,151.3
Reversible Houndstooth Overcoat,Black - XXLarge,175.7
GreenScreen Skateboard,"Gas - 8.25"" x 32"" - 8.25",191.6
GreenScreen Tee,Black - XXLarge,196.2
Needle Punch Regular Jean,Washed Blue - 30,199.3
Needle Punch Regular Jean,Washed Black - 32,200.5
Glazed Athletic S/S Top,Yellow - XXLarge,308.3
Needle Punch Regular Jean,Washed Black - 36,378.0
