Item Name,Item Color and Size,Item Sellout time
Shibori Loose Fit Jean,Rigid Indigo - 38,67.2
Tonal Box Logo Tee,Khaki - Large,98.9
Tonal Box Logo Tee,Bright Blue - Large,101.4
Tonal Box Logo Tee,Bright Blue - Medium,109.8
Tonal Box Logo Tee,Khaki - Medium,113.2
Kurt Cobain Tee,Light Olive - XXLarge,118.5
Tonal Box Logo Tee,Khaki - Small,121.0
Supreme®/Mitchell & Ness® Sequin Varsity Jacket,Green - XLarge,121.4
Tonal Box Logo Tee,Khaki - XXLarge,124.9
Tonal Box Logo Tee,Khaki - XLarge,127.9
Tonal Box Logo Tee,Black - XXLarge,131.2
Tonal Box Logo Tee,Black - Large,132.4
Madras Reversible WINDSTOPPER® Puffer Jacket,Multicolor - XXLarge,133.3
Tonal Box Logo Tee,Black - XLarge,133.7
Tonal Box Logo Tee,Bright Blue - Small,134.7
Tonal Box Logo Tee,Dusty Purple - XXLarge,135.2
Tonal Box Logo Tee,Navy - XXLarge,135.3
Tonal Box Logo Tee,Navy - Large,136.6
Shibori Loose Fit Jean,Black - 36,136.6
Tonal Box Logo Tee,Dusty Purple - Large,137.9
Tonal Box Logo Tee,Navy - Small,137.9
Tonal Box Logo Tee,Bright Blue - XLarge,138.2
Tonal Box Logo Tee,Dusty Purple - Medium,143.0
Madras Reversible WINDSTOPPER® Puffer Jacket,Multicolor - Medium,150.9
Supreme®/Mitchell & Ness® Satin Basketball Short,Pink - Small,150.9
Tonal Box Logo Tee,Navy - Medium,154.1
Tonal Box Logo Tee,Black - Medium,157.4
Tonal Box Logo Tee,Black - Small,160.3
Shibori Loose Fit Jean,Black - 30,161.6
Shibori Loose Fit Jean,Black - 32,162.0
Tonal Box Logo Tee,Dusty Purple - Small,162.1
Tonal Box Logo Tee,Navy - XLarge,163.4
Madras Reversible WINDSTOPPER® Puffer Jacket,Multicolor - Large,173.9
