Item Name,Item Color and Size,Item Sellout time
Supreme/Hardies Dog Tee,White - XXLarge,43.5
Supreme/Hardies Dog Tee,Black - XXLarge,84.6
Supreme/Hardies Dog Tee,Light Pine - XXLarge,100.3
Nouveau Embroidered S/S Shirt,White - XXLarge,103.7
Nouveau Embroidered S/S Shirt,Olive - XLarge,121.4
Supreme/Hardies Dog Tee,Light Pine - XLarge,142.8
Supreme/Hardies Dog Tee,Purple - XXLarge,164.2
Supreme®/Coleman® Charcoal Grill,Red - OS,198.3
Nouveau Embroidered S/S Shirt,Black - XXLarge,202.3
King of New York New Era®,White - 8,207.1
Nouveau Embroidered S/S Shirt,White - XLarge,221.4
Nouveau Embroidered S/S Shirt,White - Large,225.2
Diamond Plate Dog Bowl,Silver - OS,241.3
Nouveau Embroidered S/S Shirt,White - Medium,246.5
Supreme/Hardies Dog Tee,Black - XLarge,269.8
Nouveau Embroidered S/S Shirt,White - Small,320.1
Supreme/Hardies Dog Tee,Purple - XLarge,321.2
King of New York New Era®,Peach - 8,328.4
Lightweight Nylon Hooded Jacket,Black - XXLarge,342.2
Supreme/Hardies Dog Tee,White - XLarge,344.0
Nouveau Embroidered S/S Shirt,Olive - Large,366.8
Diamond Plate Dog Bowl,Red - OS,410.3
Supreme/Hardies Bolt Tee,Black - XXLarge,430.5
Supreme/Hardies Dog Tee,Light Pine - Small,470.7
Nouveau Embroidered S/S Shirt,Olive - Medium,487.6
Lightweight Nylon Hooded Jacket,Red - XXLarge,514.2
