Item Name,Item Color and Size,Item Sellout time
Supreme®/Nike® Velour Track Jacket,Tan - Small,35.8
Supreme®/Nike® Velour Track Jacket,White - Small,37.1
Supreme®/Nike® Velour Track Jacket,Tan - XLarge,46.7
Supreme®/Nike® Velour Track Jacket,White - XLarge,49.0
Supreme®/Nike® Velour Track Pant,White - Medium,52.5
Supreme®/Nike® Velour Track Jacket,Tan - Large,84.1
Supreme®/Nike® Reversible Puffy Jacket,Pale Yellow - Small,126.3
Supreme®/Nike® Reversible Puffy Jacket,Black - Small,177.1
Supreme®/Nike® Velour Track Jacket,White - Large,242.8
Supreme®/Nike® Velour Track Jacket,Tan - Medium,271.2
Supreme®/Nike® Reversible Puffy Jacket,Black - XLarge,272.7
Supreme®/Nike®<br> Half Zip Hooded Sweatshirt,Red - Small,274.7
