Item Name,Item Color and Size,Item Sellout time
KAWS Chalk Logo Tee,Light Pine - Small,1
KAWS Chalk Logo Tee,Navy - XXL,2
KAWS Chalk Logo Tee,Red - Small,3
KAWS Chalk Logo Tee,Black - Large,4
KAWS Chalk Logo Tee,White - Large,5
KAWS Chalk Logo Tee,Navy - Medium,6
KAWS Chalk Logo Tee,White - Small,7
KAWS Chalk Logo Tee,Light Pink - Large,8
KAWS Chalk Logo Tee,Navy - XLarge,9
KAWS Chalk Logo Tee,White - XLarge,10
KAWS Chalk Logo Tee,Light Pine - Large,11
KAWS Chalk Logo Tee,Pale Yellow - Medium,12
KAWS Chalk Logo Tee,Navy - Large,13
KAWS Chalk Logo Tee,Black - Medium,14
KAWS Chalk Logo Tee,Light Pine - XLarge,15
KAWS Chalk Logo Tee,Pale Yellow - XLarge,16
KAWS Chalk Logo Tee,Light Pink - Small,17
KAWS Chalk Logo Tee,Black - XLarge,18
KAWS Chalk Logo Tee,Pale Yellow - Small,19
KAWS Chalk Logo Tee,Red - XXL,20
KAWS Chalk Logo Tee,Red - Large,21
KAWS Chalk Logo Tee,Red - XLarge,22
KAWS Chalk Logo Tee,White - XXL,23
KAWS Chalk Logo Tee,Pale Yellow - Large,24
KAWS Chalk Logo Tee,Light Pink - XLarge,25
KAWS Chalk Logo Tee,Light Pine - Medium,26
KAWS Chalk Logo Tee,Light Pink - Medium,27
KAWS Chalk Logo Tee,Navy - Small,28
KAWS Chalk Logo Tee,Red - Medium,29
KAWS Chalk Logo Tee,Black - XXL,30
KAWS Chalk Logo Tee,Black - Small,31
Snake Tee,Black - Small,32
Augustus Pablo Tee,Burnt Orange - Large,33
Snake Tee,White - Small,34
Augustus Pablo Tee,Light Teal - Small,35
Augustus Pablo Tee,Black - Small,36
Augustus Pablo Tee,Purple - Small,37
Snake Tee,Heather Grey - XXL,38
Augustus Pablo Tee,Burnt Orange - XLarge,39
Milano Tee,Pink - Small,40
Milano Tee,Yellow - Small,41
Augustus Pablo Tee,White - Small,42
Augustus Pablo Tee,Burnt Orange - Small,43
Snake Tee,Bright Green - Small,44
Does It Work Tee,Navy - XXL,45
Snake Tee,Purple - Small,46
Jamie Reid/Supreme Fuck All Shirt,Light Pink - Small,47
Jamie Reid/Supreme Fuck All Shirt,White - Small,48
Milano Tee,White - XXL,49
Snake Tee,Purple - Large,50
Milano Tee,Light Teal - Small,51
Augustus Pablo Tee,Light Teal - XLarge,52
Snake Tee,White - XLarge,53
Snake Tee,Red - XXL,54
Augustus Pablo Tee,Black - Large,55
Augustus Pablo Tee,Yellow - XLarge,56
Augustus Pablo Tee,Black - XLarge,57
Augustus Pablo Tee,Purple - XLarge,58
Mesh Warm Up Top,Tan - Small,59
Snake Tee,Red - Small,60
Snake Tee,Black - XLarge,61
Augustus Pablo Tee,Yellow - Small,62
Snake Tee,Purple - XLarge,63
Milano Tee,Black - XXL,64
Snake Tee,Heather Grey - Small,65
Snake Tee,Black - Large,66
Jamie Reid/Supreme Fuck All Shirt,Black - Small,67
